video_id,date,type,title,duration_sec,views,likes,comments
EvVepD_0zyk,2026-07-28,Regular,"""עיתונאי בסוף יירצח"": אלמוני ניפץ את דלת הכניסה למערכת חדשות 12 - שוב",211,9766,114,136
eOGRjV_iGOs,2026-07-28,Regular,"פגישת טראמפ-נתניהו תביא בשורות על המו""מ עם איראן?",152,12900,104,9
p0NK0EcyMLQ,2026-07-28,Shorts,"בתום מרדף ממושך: המשטרה עצרה את אביאור ששון, חשוד מרכזי ברצח בניהו רזי ז""ל (ורד פלמן)",13,76547,694,71
O1TLs14Y85o,2026-07-28,Shorts,בועז ישתתף בשחזור המופע ההיסטורי מעל גיא בן הינום (אורי לוי),42,158594,1395,10
XJ2WaDYhm1Q,2026-07-28,Shorts,⁨ פעמיים תוך כשלושה שבועות: דלת הכניסה של מערכת חדשות 12 בתל אביב נופצה פעם נוספת על ידי אלמונים,15,28292,299,40
Om6LBGdIB1U,2026-07-27,Regular,כן שף: המסעדות שבחרו לוותר על התפריט – בעבור ארוחה בהרכבת השף,496,23034,133,25
7kBRwsMFJss,2026-07-27,Regular,יותר ממיליון נשים בישראל כבר שם: אז למה אף אחד לא מטפל בגיל המעבר?,722,9648,138,25
0zjhD30yIxA,2026-07-27,Regular,"למי קראת פשוטע? אחרי שכבשה את הרשת – ""הפשוטע"" מגיעה למסך הטלוויזיה",368,21964,232,15
eyKf4jrbALQ,2026-07-27,Regular,שנה אחרי לכתו: נחשף השיר שהשחקן אלון אבוטבול כתב בימיו האחרונים,243,1650,29,13
d5xtf8-JOng,2026-07-27,Regular,"״איראן תנסה להתערב״: האזהרה של ראש השב""כ בדיון הדרמטי לפני הבחירות",177,5567,54,24
Wc6XF-QsYDA,2026-07-27,Regular,"הימור מסוכן: כוכב הפוקר הישראלי חשוד בהפעלת רשת הימורים בארה""ב",188,11851,77,9
mCYDXESBJT8,2026-07-27,Regular,אירופה עולה בלהבות: גל שריפות ענק ביבשת - פינויי ענק וסכנה לתשתיות,190,12628,108,71
kNsPXNaapmw,2026-07-27,Regular,שכנות טובה: היהודים שבחרו לחיות בכפרים ערביים ולא מוותרים על השותפות,540,23772,223,143
jD-Y3QqpkCk,2026-07-27,Regular,תיעוד הרצח מעפולה: כך חוסל פעיל חברתי בלי עבר פלילי – כדי להעביר מסר,249,25870,217,58
JrvGb7fYPmA,2026-07-27,Regular,לאן נעלם אלדר? הצעיר מדימונה נעדר יותר משבוע – וההודעה המדאיגה ששלח,175,34687,227,106
gMY8miMIX5I,2026-07-27,Regular,הקרב על הרשימה: מכבש הלחצים של נתניהו לשינוי שיטת הבחירה בליכוד,225,8636,65,19
FkxNFj69JhI,2026-07-27,Regular,נתניהו בדרך לטראמפ: האיום החדש של האיראנים למרות ההפסקה בתקיפות,214,16042,94,11
cXxS-wuwAh8,2026-07-27,Shorts,"עמיר בניון: ""אני מרגיש אווירה של מלחמת אחים רק כשאני פותח את הטלוויזיה"" (איילה חסון)",50,33850,551,17
EmOlx5VqG78,2026-07-27,Shorts,הודיה ואור בוזגלו עומדים להפוך להורים - בצל יוקר המחיה (ליאל קייזר),48,59895,696,18
RlTVdAIWtW0,2026-07-27,Shorts,"""רצינו להתפרע"": בר אלמליח (הפשוטע) סיפר על יצירת הסדרה שלו - ""הפשוטע"" (שרון דוידוביץ')",24,30405,213,0
NHlBDkYoDrE,2026-07-27,Shorts,שנתיים אחרי: במג'דל שמס מתמודדים עם האובדן של 12 הילדים שנרצחו מפגיעת טיל (ריאד עלי),34,99793,1274,68
iknpeZ-V1vI,2026-07-26,Regular,"""ילד גיבור"": המפגש המרגש בין יובל בן ה-4 לבין למי שאיתרו אותו",316,40909,404,48
gQLCq3G3XmY,2026-07-26,Regular,אין עם מי לדבר: מה עושים כשחשבון הוואטסאפ נחסם בלי סיבה?,220,15913,196,71
WpBYKey9jUo,2026-07-26,Regular,העתיד של שדה הקרב: זה הנשק החדש של אוקראינה - איך פוטין מתכוון להתמודד איתו?,209,36053,309,69
Q2IrwZi6iVk,2026-07-26,Regular,הקאמבק של שושה: הכוכבת הברזילאית שכבשה את העולם חוזרת לבמות,177,6926,92,21
azv73_QbFqI,2026-07-26,Regular,מחשבים מסלול מחדש: כך זריקות ההרזיה משנות את התפריט של רשתות המזון המהיר,299,19811,139,27
RVLHdgBYDNE,2026-07-26,Regular,"""היו חודשים שהיה חסר אוכל"": העצמאים שעומדים להפוך להורים בצל יוקר המחיה",469,35388,333,175
LW666iKpwTI,2026-07-26,Regular,"""עיכוב היסטרי, לא שעה-שעתיים"": הטענות נגד חברת ארקיע בשיא הקיץ",281,37973,277,85
gdRZM-HPCsA,2026-07-26,Regular,"""ילדים שרק רצו לשחק ולחיות בשלום - ונהרגו"": שנתיים לאסון במג'דל שמס",499,11752,166,21
rW1TsWQe9HQ,2026-07-26,Regular,המחבל שוחרר מבית כלא לנוער חודשיים לפני: מסע הרצח במצעד הגאווה בברלין,221,24315,264,150
cJM5zifRwbI,2026-07-26,Regular,הליכוד לקראת הכרעה: איך תקבע רשימת המתמודדים בבחירות?,171,5332,36,12
2nyiZxPHzUw,2026-07-26,Regular,"הסלמה ביו""ש: החשש בצה""ל מפיגועי חקיינות - ואובדן השליטה על הטרור היהודי",187,2472,38,21
ONOUXUfg_EQ,2026-07-26,Regular,"חודש בלבד אחרי הצעת הנישואין: רס""ן יובל עזרא שנפל בשומרון הובא למנוחות",165,3373,32,23
ciKy0FburBk,2026-07-26,Regular,מה נשים רוצות: איך נראית המיניות הנשית ב-2026?,1454,4237,19,17
uK_vFkr94mo,2026-07-26,Shorts,"אימו של רס""ן יובל עזרא, שנפל בפיגוע בשומרון, בהספד קורע לב לבנה: כותבת לך, ולעולם כבר לא אקבל תשובה""",41,26887,603,34
vg58s8zf9EM,2026-07-26,Shorts,"""היו לי תחושות אשמה קשות, ניצלתי"": יובל והוריו מסכמים את החוויה המטלטלת שעברו (יפעת גליק ותמר אלמוג)",60,323432,5895,147
doib8GXFECY,2026-07-26,Shorts,"נתן לוי הוא ישראלי, לוחם MMA - ופטריוט גדול (אוריה אלקיים)",30,133977,2180,31
CBSSTM2Xl7w,2026-07-26,Shorts,"בכהונת הממשלה הנוכחית נרצחו בלוד 61 בני אדם, מתוך 9 הנרצחים - הוגש רק כתב אישום אחד (נופר משה פרדו)",37,68997,667,143
nFuer0DV9g0,2026-07-26,Regular,עמיר בניון סיפר על החרדה מההופעות - ואיך היא נעלמת כשהוא שר מול חיילים,859,26557,470,123
qIAPrPmEtvc,2026-07-25,Regular,לוחם ה-MMA הישראלי שהגיע לליגה הגדולה בעולם - ונלחם גם באנטישמיות,575,48299,1017,142
T8O8aN4NqpA,2026-07-25,Regular,שרפות ענק בצרפת וספרד - מאות אלפי אנשים פונו מבתיהם,183,17583,118,114
PCcBB0eNWPc,2026-07-25,Regular,"""ניסו להתנקש בי ובמשפחה שלי"": הסיפור של השחקן הצרפתי-אלג'יראי שמשחק בפאודה",712,61854,693,49
pW0uIYMVzRg,2026-07-25,Regular,"""נמצא בריא ושלם"": מבצע החיפושים אחר הילד יובל קוגן בן ה-4",166,24501,271,71
5XwMUl244Cc,2026-07-25,Regular,טראמפ ערך ערב עיתונאים בבית הלבן - ונתן הופעה כמו שרק הוא יודע,191,25078,176,21
mXjmP-WHX_4,2026-07-25,Regular,"העימות בין ארה""ב לאיראן: התחלה של רגיעה - או השקט שלפני הסערה?",176,9936,75,4
Pm1yRhAd_Yk,2026-07-24,Regular,"עידן שהיה - ואיננו: נפרדים מ""מר טלוויזיה"" חיים יבין שהובא למנוחות",414,13485,149,31
yyELIUBuKYE,2026-07-24,Regular,מה נשים רוצות: איך נראית המיניות הנשית ב-2026?,1448,10945,84,42
PBw2dgCD6D4,2026-07-24,Regular,בלי פחד: הישראלים שישחזרו את הרגע עוצר הנשימה בשמי ירושלים,683,45577,208,17
mxrywSrTNtc,2026-07-24,Regular,אחרי יממה של חרדה וחשש לחייו: כך אותר יובל בן ה-4 שאבד בחוף באשקלון,223,22609,268,41
y9q9dsyzCAQ,2026-07-24,Regular,גיבור תרבות: הבמאי האגדי צדי צרפתי חוגג 85 עם הצגה חדשה - וחברים ותיקים,1870,6578,112,16
uWIvCKXcNyU,2026-07-24,Regular,המחבל חטף את הנשק - ופתח באש: קצין וחבר כיתת כוננות נפלו בפיגוע בשומרון,221,2858,34,30
c34t8z5fbvk,2026-07-24,Regular,כמעט שבועיים של תקיפות אמריקניות: האם ישראל תשוב ללחימה מול איראן?,204,16411,129,13
t9dHLRDPsy0,2026-07-24,Shorts,"""בכלל טעיתי בדרך עם הסוס"": נועם שמחי מספר איך מצא את יובל כוגן שנעדר",25,216569,4955,131
5SSb9DZk6W8,2026-07-24,Shorts,מרגש: אמא של יובל בן ה-4 מתאחדת עם בנה אחרי יממה שבה היה נעדר (אורלי אלקלעי),13,207276,3181,93
UR_yhSNIRng,2026-07-24,Shorts,"אחרי יותר מיממה של חרדה, אמא של יובל קוגן בן ה-4 בשיחה ראשונה עם בנה אחרי שאותר (איציק זוארץ)",36,109715,1927,88
zmRQSDnY4no,2026-07-24,Shorts,"יובל קוגן בן ה-4 שנעדר מאתמול אותר בחיים, בריא ושלם (איציק זוארץ)",10,101719,2293,146
m6Gieu9IVhk,2026-07-24,Shorts,קשה לצפייה | תיעוד: רגעי חטיפת הנשק בפיגוע ליד חוות גלעד (חיים גולדיטש),23,24528,209,48
H0qhpGeRfMY,2026-07-24,Regular,דור ה-Z מבלה כמעט 70% פחות במסיבות. למה זה מדאיג? | סיפור עולמי,415,30609,484,199
S8miP0R7tag,2026-07-24,Shorts,מי שיש ברשותו מידע שיכול לסייע מתבקש להתקשר 100 למשטרה לתחנת אשקלון בטלפון 08-6771440,32,132792,3023,199
6abbN7myZaw,2026-07-23,Regular,כוכבות נגד חברות: המותגים של הסלבס - ומי עומד באמת מאחורי המוצרים,686,23452,169,21
F2cWB6cJuHw,2026-07-23,Regular,יממה של טרור בשומרון: שני פיגועי דקירה בתוך שעות ספורות,142,9669,83,22
Z1ty-iW5iY0,2026-07-23,Regular,"ההסלמה תגיע גם לכאן? ארה""ב ממשיכה לתקוף באיראן - וגם לאיים",210,15479,122,15
mCMMxYkSN3M,2026-07-23,Regular,"גרעין תמורת שלום? ההסכם בין ארה""ב לסעודיה - והתנאי בדיעבד שהציב טראמפ",170,5672,52,25
hcA1cWL5Ozc,2026-07-23,Regular,"סערת הבחירות למבקר: אחרי ההכחשות בליכוד, העדות הדרמטית של החכ""ית בבג""ץ",156,7446,60,26
Plvk9f5BNJ8,2026-07-23,Regular,פרשת הרצח בנחלאות מסתבכת: המשטרה עצרה 2 חשודים - חשוד נוסף נמלט,208,43741,247,120
BxakbY5d2vo,2026-07-23,Regular,מועדון הנחות לעריקים: היוזמה החדשה ברחוב החרדי,194,10722,143,209
5UKjKZS81tk,2026-07-23,Regular,"מוקש המכוש: מה מתחבא בהר שהפך למוקד ההסלמה בין ארה""ב לאיראן?",366,53175,374,23
gWMsEtKx5Ew,2026-07-23,Regular,תעלומה שנפתרה ביוטיוב: צוללנים גילו מה קרה לנעדרים בצרפת,245,60870,625,48
LQd3uaQFkp8,2026-07-23,Regular,בלוף הקרואסון: המאפיה בניו יורק שמוכרת מאפים מהסופר,178,45627,344,105
wR_sQY6FJAU,2026-07-23,Regular,"שורשי ההיפ הופ הישראלים: מאחורי הקלעים של סדרת הדוקו החדשה ""זהב שחור""",552,19631,254,40
O001F8y6eHA,2026-07-23,Shorts,"חיים יבין ז""ל הפך ל""מר טלוויזיה"" ממש במקרה: ""לבשתי את הז'קט מהחתונה למהדורה הראשונה"" (דנה הרמן)",42,31721,287,5
qALaZs4fm3A,2026-07-23,Shorts,בגלל מהפכת הבינה המלאכותית: גל פיטורים בהייטק הישראלי (איתי שיקמן),39,110518,1144,67
wSEjenRdjsE,2026-07-23,Regular,"דני ביקש מחבורת נערים לרדת מהאוטובוס לאחר שהתפרעו, ובתגובה הם דקרו אותו 7 פעמים (יפעת גליק)",90,158845,3210,163
4nLoGZg1_5g,2026-07-22,Regular,האלימות משתוללת: חמישה חמושים תועדו מנהלים קרב יריות - לעיני השוטרים,153,11638,104,70
WgXRj2saGtI,2026-07-22,Regular,חזרנו למי שטוענים שפגשו חייזרים בישראל כדי לברר מדוע הם מצאו - ולמה מאז הם לא שבים? (אלון שרביט),82,215794,2576,156
k2JjjtxbhRQ,2026-07-22,Regular,"סיוט באוטובוס: הפחד, השיקום והאזהרות - הנהג שנדקר בידי נער בן 13 מדבר",524,39549,460,216
ghv_KU3IJ40,2026-07-22,Shorts,בלי סודות: איך נראית המיניות הנשית ב-2026?,43,7534,37,3
YQugEnWZou0,2026-07-22,Regular,"המתווים, הוויכוחים - והדחיות: מה יעלה בגורל הפריימריז בליכוד?",170,10754,69,34
5u3Cu9rsaz8,2026-07-22,Regular,ההסלמה במפרץ נמשכת: טראמפ מנסה לבסס משוואה חדשה - והאיראנים מאיימים,171,13476,100,6
q1bwncZ2Duo,2026-07-22,Regular,"מי מנסה להשפיע על הבחירות? האזהרה של ראש שב""כ להרצוג מפני התערבות זרה",241,14845,159,35
fm_jEXxSkok,2026-07-22,Regular,"הדולר מתחזק: מקניות עד חופשות בחו""ל - כמה נשלם על התזוזות בשוק?",218,9215,80,11
d0tO1sMWoB0,2026-07-22,Regular,"לוד, סרט מלחמה: האלימות משתוללת ברחובות - ותושבי העיר מסתגרים בבתים",760,28454,285,241
LqFV7gvHtpw,2026-07-22,Regular,איך זה מרגיש להיות בין שמיים לארץ? הנוסע שנשאב החוצה ממטוס מדבר לראשונה,209,9584,88,44
TBrJfKkTPXA,2026-07-22,Regular,מכה להייטק הישראלי: גל פיטורי ה- AI מטלטל את הענף,204,53899,500,252
1NytbC_5J8M,2026-07-22,Regular,ההסלמה בדרך לאילת? אחרי הדי הפיצוצים בעיר - יצאנו לדבר עם הנופשים,213,6966,65,7
AY1swU9w3xs,2026-07-22,Regular,"הישראלים צריכים לחשוש? ארה""ב חתמה על עסקת גרעין אזרחי עם סעודיה",229,5592,54,37
qk2sdaLZwSk,2026-07-22,Regular,"מלחמות, שלום ומהפך: מגיש החדשות הראשון בישראל, חיים יבין, נפטר בגיל 93",494,42941,523,115
zQ5HTb1q-PU,2026-07-22,Shorts,"איך נערה חרדית מגיעה להחלטה להתגייס לשירות קרבי בצה""ל? (נופר משה פרדו)",21,125088,1746,125
_eTRy3OeP9E,2026-07-22,Shorts,המנטליסט אביב דורה הצליח להדהים אפילו את איילה עם ניבוי מדויק של גמר המונדיאל (איילה חסון),51,83003,984,32
gXK_ExtOBTw,2026-07-22,Regular,"אחרי 20 שנה: אבו מאזן הכריז על בחירות, אבל כבר השאיר לעצמו דרך מילוט | שובר חומות",356,18608,264,49
A2zb2oHwYBA,2026-07-22,Regular,״גם אנחנו רוצות לתרום״: הצעירות הדתיות שלא מבקשות הנחות בדרך ללוחמה,495,8370,90,28
NCsx4J-SynM,2026-07-22,Shorts,"ליאת אצילי שרדה את השבי, בעלה אביב נרצח ב-7.10: ""כל העוגנים שלי נעקרו"" (מתוך ""עד הקצה"" עם קרן נויבך)",38,19343,213,1
