video_id,date,type,title,duration_sec,views,likes,comments,shares,whatsapp_shares,saves
7667448371874925842,2026-07-28,Video,"⁨ פעמיים תוך כשלושה שבועות: דלת הכניסה של מערכת חדשות 12 בתל אביב נופ3ה פעם נוספת על ידי אלמונים, בפעם השנייה החודש - כך דיווחו הבוקר בערוץ. ""אנחנו מזועזעים אבל לא מופתעים מהאלימות ששוב חוצה גבול מסוכן ולא בפעם הראשונה"", אמרו בערוץ לאחר האירוע. ""זה מגיע לאחר שכבר כמה פעמים רוססו כתובות גרפיטי המסיתות לאלימות נגד עיתונאינו"". עוד הוסיפו בחברת החדשות ואמרו כי ""ממשלת ישראל ושר התקשורת צריכים לחדול מהשתלחויות מסיתות וחסרות רסן בתקשורת החופשית, שמובילות גם למעשים חמורים. אנו לא נירתע גם לנוכח החקיקה, ",14,20948,489,114,5,1,22
7667299718753553672,2026-07-28,Video,הוא לא אמור להיות טוב בפוקר פייס? @itsikzuarets,167,125907,2887,20,429,153,216
7667305540015443218,2026-07-27,Video,הישראלים שמוכיחים שאפשר לגור ביחד בשכנות טובה (ערן זינגר),356,87344,2408,92,441,127,355
7667253988571532565,2026-07-27,Video,"התגעגעתם? נייג'ל האדמו""ר מתכנן קאמבק @mayarachlin #כאןבשש",44,105848,4917,75,423,122,290
7667253862444584212,2026-07-27,Video,"עמיר בניון: ""אני מרגיש אווירה של מלחמת אחים רק כשאני פותח את הטלוויזיה, לא בסביבה הקרובה שלי"" (איילה חסון)",49,32831,1553,65,16,5,54
7667202271762992405,2026-07-27,Video,"אלדר דיין, בן 23 מדימונה, נעדר כבר יותר משבוע. הוא נראה בפעם האחרונה ביום שישי 17 ביולי, כשישב עם חבריו בפארק הירקון. אימו שילת סיפרה כי קטטה התפתחה במקום בין חבורתו של אלדר לצעירים נוספים, שביקשו להצטרף לבילוי וסורבו. ההודעה האחרונה ששלח לבת זוגו (""שהפכה לבת הזוג לשעבר מאז"") הייתה: ""יש פה בלגן"", ומאז נעלמו עקבותיו  (תמר אלמוג) @ifatglick1 #גליקותמר",58,420379,20900,368,1277,267,809
7667186933164018965,2026-07-27,Video,הודיה ואור בוזגלו עומדים להפוך להורים - בצל יוקר המחיה @lielkyzer1,47,41172,1468,33,61,10,57
7667164792607722773,2026-07-27,Video,"""רצינו להתפרע"": בר אלמליח (הפשוטע) סיפר על יצירת הסדרה שלו - ""הפשוטע"" (שרון דוידוביץ')",24,15332,806,4,10,3,21
7667164462008356117,2026-07-27,Video,גדלתם על הילה הילה? שושה עושה קאמבק @doritassarafmizra,177,87825,4253,129,788,218,351
7667146182468046100,2026-07-27,Video,שנתיים אחרי: במג'דל שמס מתמודדים עם האובדן של 12 הילדים שנרצח! מפגיעת טיל במגרש הכדורגל ביישוב (ריאד עלי),34,32639,1635,73,21,0,67
7666932045158812949,2026-07-26,Video,שנתיים מאז הטיל שהRג 12 ילדים וילדות שרק רצו לשחק כדורגל 💔 (ריאד עלי),495,152075,10483,339,243,44,416
7666932052159221013,2026-07-26,Video,הכתובת הייתה על הקיר? בברלין המומים מהפיג!ע במצעד הגאווה (דב גיל הר),220,71730,2779,69,109,18,109
7666863880831798549,2026-07-26,Video,"אימו של רס""ן יובל עזרא, שנפל בפיגוע בשומרון ביום שישי, בהספד קורע לב לבנה: ""יושבת וכותבת לך, ולעולם כבר לא אקבל תשובה""",40,53937,5026,324,37,9,93
7666841608981204245,2026-07-26,Video,"""היו לי תחושות אשמה קשות מאוד, ניצלתי מחיים שמתנפצים לרסיסים"": יובל בן ה-4 והוריו מסכמים את החוויה המטלטלת שעברו בסוף השבוע @ifatglick1, תמר אלמוג",59,633991,40730,476,1654,298,1691
7666826277931748629,2026-07-26,Video,נתן לוי - לוחם MMA ישראלי ופטריוט גדול (אוריה אלקיים),30,35208,1744,15,11,2,37
7666732436167888149,2026-07-26,Video,מתאבק ה-MMA הישראלי שנלחם גם באנטישמיות (אוריה אלקיים),574,48992,2536,56,90,16,136
7666548157593095445,2026-07-25,Video,שרפות ענק בצרפת וספרד - מאות אלפי אנשים פונו מבתיהם (דב גיל-הר),182,53154,1693,91,149,64,99
7666545865863056660,2026-07-25,Video,הסיפור של השחקן הצרפתי-אלג'יראי שמשחק בפאודה @maylaurencelola,711,245704,13363,75,1275,153,1379
7666526572995726612,2026-07-25,Video,"""מצאנו את הילד, אני פה עם הסוס"": השיחה של נתנאל ביטון למשטרה אחרי שהוא ונועם שמחי מצאו את יובל קוגן בן ה-4 (איציק זוארץ)",20,246873,15764,117,255,45,718
7666526427461946645,2026-07-25,Video,"""איפה היית חמודי?"": השיחה של יובל קוגן בן ה-4 עם השוטרים לאחר שנמצא (אסף פוזיילוב)",13,850239,51094,794,1615,273,2390
7666443382704753940,2026-07-25,Video,רץ ברשת: אדם בתחפושת של ספיידרמן עזר לאיש בכיסא גלגלים לחצות כביש סואן  (איתמר מרגלית),7,54018,1362,33,71,4,34
7666384289491389717,2026-07-25,Video,קטעים נבחרים מהנאום של טראמפ בארוחת הערב השנתית של כתבי הבית הלבן 😳  📸: AP,72,44643,1564,60,327,86,102
7666215611747421460,2026-07-24,Video,הרגע ששימח מדינה שלמה ♥️ (אסף פוזיילוב),238,63366,2637,41,99,47,169
7666211597643468052,2026-07-24,Video,"""אני מרגיש שאני לא מצליח להגן על הילדים שלי"": דוד הדבוראי סובל מטר!ר חקלאי שהולך ומחמיר במשך חודשים ארוכים - ולא מצליח לקבל סיוע מהמדינה #גליקותמר @ifatglick1 ותמר אלמוג",71,27313,1125,101,39,18,28
7666090777084316948,2026-07-24,Video,מרגש: אמא של יובל בן ה-4 מתאחדת עם בנה אחרי יממה שבה היה נעדר (אורלי אלקלעי),13,93300,4374,105,317,127,180
7666090457486642453,2026-07-24,Video,"""יש ניסים בעולם"": נועם שמחי שאיתר את יובל כוגן בן הארבע מספר כיצד מצא אותו - ""בכלל טעיתי בדרכים עם הסוס"" @itsikzuarets",24,509919,37342,708,1233,340,1391
7666085555318492436,2026-07-24,Video,"מחכה לו עם ארטיק: אחרי יותר מיממה של חרדה וחוסר אונים, אמא של יובל קוגן בן ה-4 בשיחה ראשונה עם בנה אחרי שאותר @itsikzuarets",36,64830,3155,78,91,28,138
7666077828290645268,2026-07-24,Video,"יובל קוגן בן ה-4 שנעדר מאתמול אותר בחיים, בריא ושלם @איציק זוארץ Itsik Zuarets ",9,747327,52962,1509,3369,1047,2267
7666008021524417809,2026-07-24,Video,"כמעט 70% פחות זמן במסיבות, פחות מפגשים עם חברים ויותר שעות מול המסך. איך דור ה-Z הפך לבודד כל כך במציאות? #סיפור_עולמי (מיכל רשף)",414,334100,19527,633,3839,1017,2189
7666000708377890069,2026-07-24,Video,"אימו של יובל כוגן זועקת לעזרת הציבור: ""יש כאן שב""כ ומשטרה אבל זה לא מספיק, צריכה את כולם על הרגליים""  המשטרה ביקשה כי כל היודע דבר על מקום הימצאו או ברשותו מידע שעשוי לסייע באיתורו, מתבקש להתקשר מיד למוקד 100 של משטרת ישראל או לתחנת משטרת אשקלון. בטלפון: 08-6771440 @itsikzuarets",31,470400,26531,770,674,116,795
7665824284836760852,2026-07-24,Video,בזכות סרטון ליוטיוב: קבוצת צוללנים בצרפת מצאה פתרון לתעלומה של שנים שטמונה בנהר בצרפת  (דב גיל-הר),245,170349,7460,62,226,36,445
7665824994710113556,2026-07-23,Video,"התפתחות בחקירת רצח בניהו רזי: המשטרה עצרה שני חשודים נוספים בפרשה, ובמקביל, חשוד בו 17 נמלט מהזירה (ורד פלמן)",207,185987,7937,204,496,113,567
7665740183018474773,2026-07-23,Video,"חיים יבין ז""ל הפך ל""מר טלוויזיה"" ממש במקרה: ""לבשתי את הז'קט מהחתונה למהדורה הראשונה"" (דנה הרמן)",42,25402,475,20,21,11,31
7665725243092159765,2026-07-23,Video,הנוסע שנשאב מחלון המטוס וכמעט נהרג מדבר לראשונה (דב גיל-הר),208,164272,6130,58,679,82,420
7665724014089850133,2026-07-23,Video,"מגיש החדשות הראשון בישראל, חיים יבין, נפטר בגיל 93 (דנה הרמן)",494,21619,509,27,13,6,32
7665714659055422740,2026-07-23,Video,איראן שיגרה טילים לירדן ותושבים רבים שהגיעו לנופש באילת מצאו את עצמם בין הדי פיצוצים @itsikzuarets,193,50638,841,10,94,37,52
7665713036602314005,2026-07-23,Video,האם בכלל יתקיימו בחירות מקדימות בליכוד? @shahar_glick1,154,11223,163,19,2,2,5
7665712644770237717,2026-07-23,Video,בגלל מהפכת הבינה המלאכותית: גל פיטורים בהייטק הישראלי  @ittaishick,38,485756,23589,472,2460,590,1289
7665708513699613973,2026-07-23,Video,מי מנסה להתערב בבחירות הקרובות? @yaara.shapira,218,11693,377,12,7,2,20
7665453112836099348,2026-07-23,Video,"מה קורה בנתניה? אחרי גל התקיפות נגד נהגי אוטובוס בעיר, שוחחנו עם דני שנדקר בידי נער בן 13 @ifatglick1",361,174368,7625,299,918,190,591
7665450526632447252,2026-07-22,Video,מה שפחדנו ממנו הגיע? חברות הייטק מפטרים עובדים בגלל ה- AI @ittaishickman2,185,46935,1007,73,321,137,133
7665430455746923797,2026-07-22,Video,חזרנו למי שטוענים שפגשו חייזרים בישראל כדי לברר מדוע הם מצאו - ולמה מאז הם לא שבים? (אלון שרביט),81,472076,22681,578,3382,419,2062
7665394629889510676,2026-07-22,Video,"רה""מ נתניהו בהצהרה לרגל תשעה באב: ""אני יודע שבתקופת הבחירות יהיו ויכוחים שיקשו עלינו לראות את זה, אבל אנחנו הרבה יותר מאוחדים ממה שנדמה"" @yaara.shapira וגילי כהן 📷: רועי אברהם, ניר שרף / לע""מ",42,60491,4463,699,272,60,170
7665330645706624277,2026-07-22,Video,"ומה יקרה אם חמאס ינצח? אחרי 20 שנה אבו מאזן הכריז על בחירות, אבל כבר השאיר לעצמן דרך לבטל אותן @elior_levy #שובר_חומות",355,27671,724,15,20,5,48
7665327099678346517,2026-07-22,Video,Israeli mentalist correctly predicted the World Cup final score,50,70256,2040,72,71,29,72
7665246464628542741,2026-07-22,Video,הדילים של שבוע הזהב: כמה תעלה חופשה אחרי החופש הגדול ולפני ראש השנה? @Ofir.halperin,390,373827,17530,79,5864,1675,3380
7665244303299480852,2026-07-22,Video,ליל מנוחה וחלום: מופע האיחוד של הכבש השישה עשר יורד מהבמות @doritassarafmizra,243,14918,1291,19,102,22,69
7665244201793129748,2026-07-22,Video,טיפים לצום - על חשבון הציבור: קמפיין המשפיענים של משרד ראש הממשלה @amitharari,158,93416,3251,263,125,19,126
7665229152026430740,2026-07-22,Video,"""אם לא יהיה פה משהו טוב יותר ממה שהיה קודם, אז למוות שלו באמת אין שום משמעות"" ליאת אצילי, ששרדה את השבי ואיבדה את בעלה אביב ב-7 באוקטובר, מנסה לבנות מחדש את חייה, וגם את ניר עוז 🎧 ""עד הקצה"" עם קרן נויבך, הסכת האקטואליה החדש מבית כאן חדשות, זמין באתר וביישומון כאן ובכל יישומוני ההסכתים",37,6715,247,9,2,1,6
7665228221310356756,2026-07-22,Video,"""צריך אותנו עכשיו"": עוד ועוד נערות דתיות עושות הכול כדי להתגייס לקרבי  @nofar_moshe_ferdo",33,157522,15926,199,271,35,419
7665068534757657863,2026-07-22,Video,מסמך חדש באיטליה מבקש לסמן את העסקים שנותנים שירות לתיירים הישראלים (איתמר וישנקו),168,112063,5883,207,1463,492,481
7665068179810438407,2026-07-21,Video,חבורת היוטיוברים כובשת את הקולנוע @liran_kogahinoff,203,70021,2714,67,163,44,186
7665047850262367508,2026-07-21,Video,"שורד השבי עמרי מירן: ""רואים את סדרי העדיפויות של ההנהגה לפי החוקים שעברו בשבוע האחרון בכנסת. זו פשוט הפניית עורף לכל מה שחונכנו""  #בנימיניוגואטה כאן חדשות ברשת ב'",83,7397,265,13,5,3,9
7664988782508166408,2026-07-21,Video,״״תומכי פלסטין ואיראן הם אלופי העולם״: איראן שיגרה כטב_מ שעליו תמונתו של כוכב נבחרת ספרד לאמין ימאל מניף את הדגל הפלסטיני לתקוף בבסיסים אמריקניים במפרץ @roikais1987 (עומר שחר),15,59595,1291,61,305,40,76
7664696675994225940,2026-07-20,Video,הבורקס שכובש את ניו יורק (נתן גוטמן),582,203987,10768,83,892,253,584
